SK_ID_CURR,split
441937,train
158957,train
166877,train
152687,train
394300,train
156830,train
352908,train
379580,train
258855,train
389171,train
348486,train
102751,train
182643,train
121922,train
388674,train
142468,train
383318,train
214550,train
396121,train
238144,train
108849,train
154626,train
339794,train
197079,train
453754,train
161909,train
331512,train
437419,train
212432,train
350452,train
146747,train
225127,train
453336,train
286118,train
401413,train
426028,train
193418,train
264311,train
342699,train
175386,train
176117,train
400029,train
276453,train
185911,train
130253,train
301554,train
202963,train
186358,train
386033,train
232550,train
109892,train
301801,train
270000,train
254734,train
195731,train
335403,train
452888,train
380110,train
271971,train
386409,train
406724,train
392500,train
200282,train
155084,train
304974,train
295303,train
271683,train
420964,train
292221,train
313105,train
231380,train
330021,train
131710,train
330569,train
175160,train
436331,train
195286,train
168298,train
187679,train
349604,train
349566,train
250856,train
204872,train
147151,train
182157,train
441625,train
193185,train
105169,train
263949,train
147817,train
190077,train
156719,train
418799,train
101751,train
449700,train
446573,train
446682,train
273672,train
391676,train
268940,train
254055,train
100776,train
161078,train
294185,train
331582,train
318773,train
333851,train
212256,train
165331,train
195764,train
301095,train
186980,train
108270,train
210542,train
297498,train
402405,train
217973,train
284366,train
233356,train
438572,train
391802,train
204104,train
247821,train
448692,train
426800,train
185625,train
236490,train
391821,train
205347,train
119033,train
243216,train
306117,train
340025,train
328262,train
224605,train
186182,train
255443,train
178013,train
211057,train
108404,train
147949,train
434648,train
336912,train
417888,train
223927,train
297131,train
299848,train
199728,train
211856,train
214723,train
348527,train
299776,train
240677,train
449985,train
224307,train
355076,train
247218,train
127800,train
417534,train
344657,train
391042,train
388022,train
272471,train
451922,train
146016,train
128543,train
346840,train
241410,train
316048,train
204217,train
302857,train
331125,train
455039,train
454555,train
244952,train
301599,train
224763,train
424748,train
198401,train
181038,train
190005,train
375405,train
366810,train
435383,train
267616,train
351428,train
167594,train
341609,train
310152,train
373160,train
443946,train
327330,train
285926,train
442410,train
422795,train
137348,train
308863,train
329359,train
189457,train
347794,train
344312,train
228554,train
187995,train
268464,train
279421,train
270093,train
450292,train
378620,train
244011,train
454676,train
155765,train
332048,train
389851,train
409020,train
377651,train
361483,train
218789,train
390659,train
338779,train
214806,train
246072,train
311332,train
355325,train
392361,train
194425,train
444296,train
454056,train
430687,train
452997,train
128035,train
106330,train
449737,train
322248,train
277836,train
127935,train
168631,train
297528,train
378078,train
286542,train
287515,train
315930,train
129997,train
223761,train
421226,train
443923,train
141665,train
215759,train
173150,train
203971,train
418273,train
264640,train
421913,train
217157,train
262657,train
160252,train
176989,train
407712,train
347518,train
194981,train
195338,train
412401,train
122719,train
418804,train
249922,train
124223,train
182324,train
434838,train
382923,train
404039,train
143356,train
226282,train
420515,train
209743,train
275268,train
148036,train
254385,train
252896,train
214416,train
210150,train
134705,train
418303,train
239215,train
367763,train
114878,train
423861,train
159590,train
321432,train
391005,train
170744,train
391112,train
393984,train
104021,train
445773,train
158379,train
233329,train
243391,train
248140,train
337046,train
296463,train
151795,train
359842,train
399442,train
452749,train
178697,train
228456,train
218124,train
368712,train
276272,train
184611,train
394574,train
365168,train
332005,train
123786,train
125263,train
364962,train
160507,train
379856,train
181180,train
373864,train
252697,train
382129,train
449166,train
379554,train
389691,train
297107,train
300693,train
180060,train
142107,train
203596,train
367204,train
381099,train
113847,train
139591,train
104738,train
383975,train
450348,train
269484,train
391629,train
151424,train
176093,train
355711,train
389979,train
331047,train
365856,train
179349,train
233968,train
422567,train
328103,train
265064,train
407420,train
205157,train
176952,train
276796,train
285712,train
322989,train
197746,train
379098,train
113911,train
118031,train
405168,train
257358,train
317780,train
225915,train
353074,train
280519,train
296547,train
377279,train
160686,train
389312,train
314905,train
211717,train
257633,train
446566,train
165083,train
227935,train
367655,train
145971,train
342757,train
128695,train
114100,train
289724,train
116211,train
156758,train
431053,train
453123,train
134452,train
274328,train
289752,train
364076,train
413037,train
178335,train
215058,train
397979,train
123015,train
318242,train
156712,train
105421,train
121736,train
289275,train
227349,train
104275,train
170239,train
449210,train
385756,train
388657,train
145001,train
367681,train
244085,train
210608,train
334024,train
126851,train
242872,train
199799,train
348074,train
323869,train
380743,train
248101,train
128620,train
264799,train
331964,train
277876,train
109991,train
342681,train
393530,train
150795,train
113135,train
332679,train
163050,train
205091,train
153346,train
382022,train
179017,train
447266,train
200054,train
255367,train
167261,train
285759,train
293872,train
102452,train
206732,train
210154,train
229096,train
265221,train
306089,train
366098,train
144550,train
319881,train
160383,train
202516,train
272641,train
429738,train
278156,train
229770,train
415643,train
205703,train
144271,train
250499,train
125513,train
350791,train
245349,train
307968,train
213049,train
375440,train
101004,train
192388,train
158624,train
267694,train
134177,train
239202,train
414630,train
224358,train
256188,train
154864,train
195119,train
325239,train
391568,train
390995,train
378815,train
218759,train
122164,train
157070,train
137330,train
240842,train
248499,train
116605,train
299527,train
172078,train
421747,train
434029,train
108290,train
366372,train
247322,train
395562,train
404531,train
111272,train
319720,train
181185,train
452189,train
270040,train
303610,train
203991,train
131279,train
191532,train
317071,train
210879,train
220401,train
424381,train
180959,train
261490,train
241500,train
348140,train
269862,train
231307,train
173457,train
158009,train
277214,train
289717,train
437088,train
419925,train
348281,train
103257,train
324970,train
293360,train
119926,train
385240,train
282511,train
368988,train
133835,train
349201,train
104850,train
414197,train
294847,train
151682,train
352333,train
223273,train
256845,train
176577,train
174718,train
363757,train
249968,train
113600,train
218876,train
271298,train
417595,train
188864,train
421270,train
347118,train
186644,train
111063,train
389379,train
338299,train
169181,train
412162,train
295029,train
237264,train
370153,train
268876,train
192860,train
352720,train
108728,train
137466,train
420425,train
122584,train
233017,train
249454,train
375094,train
214129,train
309936,train
218105,train
297282,train
337595,train
210826,train
227672,train
434357,train
253524,train
208670,train
272872,train
234101,train
284746,train
146120,train
446194,train
122679,train
357034,train
100374,train
108870,train
396850,train
246977,train
449474,train
132080,train
193590,train
207754,train
277588,train
268567,train
331586,train
326669,train
236314,train
447896,train
195313,train
154539,train
158896,train
243045,train
183961,train
226941,train
387465,train
443109,train
359679,train
404773,train
208460,train
175670,train
441253,train
294056,train
119036,train
407724,train
274963,train
141452,train
213458,train
379378,train
209338,train
180058,train
446495,train
318814,train
127221,train
128552,train
341759,train
196874,train
146653,train
167009,train
267289,train
356638,train
144073,train
337009,train
432689,train
100454,train
175812,train
445375,train
365376,train
192563,train
155501,train
303373,train
406236,train
286909,train
387267,train
418291,train
154846,train
161585,train
206727,train
123729,train
397164,train
164096,train
110768,train
125386,train
246044,train
112077,train
127091,train
131673,train
226606,train
325698,train
330853,train
262567,train
221330,train
328737,train
401158,train
283844,train
346811,train
122624,train
169915,train
296930,train
283967,train
386472,train
352984,train
396228,train
432128,train
445431,train
404185,train
174043,train
349897,train
207957,train
376972,train
379498,train
155082,train
202197,train
117911,train
355118,train
270725,train
400023,train
143722,train
345099,train
202716,train
304395,train
144666,train
438478,train
449414,train
295276,train
235503,train
359200,train
415837,train
444355,train
299555,train
157388,train
289758,train
229581,train
181480,train
445985,train
373763,train
273103,train
204781,train
254800,train
371825,train
185921,train
411110,train
415626,train
302399,train
185145,train
126558,train
173559,train
175247,train
266859,train
102920,train
369286,train
296642,train
322134,train
227224,train
451792,train
252827,train
275571,train
154865,train
355443,train
159255,train
334843,train
323121,train
409644,train
255823,train
399413,train
109543,train
121802,train
354638,train
366770,train
233269,train
232619,train
115231,train
218239,train
131342,train
383516,train
209398,train
422118,train
296876,train
318450,train
294740,train
206729,train
397411,train
416764,train
157939,train
311461,train
399787,train
326251,train
356404,train
121582,train
280953,train
151207,train
262925,train
284628,train
376806,train
159002,train
166034,train
118152,train
176673,train
330624,train
135175,train
304428,train
310288,train
316247,train
329154,train
440355,train
288454,train
372118,train
326961,train
429490,train
439745,train
372776,train
200400,train
240732,train
283792,train
195378,train
226253,train
451202,train
227811,train
401692,train
325393,train
177846,train
309551,train
381347,train
325940,train
218527,train
380411,train
147347,train
300382,train
123964,train
318060,train
395850,train
211127,train
260232,train
395099,train
333865,train
375986,train
198822,train
212755,train
370861,train
417068,train
177894,train
173573,train
212719,train
162691,train
366937,train
433672,train
368824,train
369933,train
299796,train
120987,train
432708,train
299081,train
328106,train
310374,train
178361,train
250302,train
390559,train
225016,train
200396,train
411336,train
153813,train
356181,train
147474,train
402332,train
147351,train
399731,train
158694,train
308593,train
317309,train
153694,train
382725,train
321221,train
189803,train
177382,train
146635,train
386482,train
132780,train
394226,train
131180,train
108845,train
165378,train
315140,train
264238,train
365219,train
125808,train
217233,train
325687,train
385625,train
314992,train
268956,train
119393,train
346594,train
222983,train
270849,train
415283,train
207931,train
343951,train
241760,train
168984,train
217759,train
419192,train
285713,train
423122,train
274499,train
323809,train
321396,train
291006,train
372996,train
304755,train
448315,train
380582,train
153733,train
416373,train
288347,train
196881,train
170618,train
434207,train
161230,train
237743,train
307334,train
390967,train
318183,train
417645,train
269365,train
372532,train
306533,train
320143,train
138542,train
193861,train
411893,train
148575,train
174247,train
208368,train
205726,train
230932,train
230652,train
264448,train
430196,train
255336,train
429281,train
324829,train
197691,train
102243,train
316273,train
286464,train
445267,train
270065,train
343035,train
101506,train
381877,train
456228,train
342316,train
137984,train
178829,train
138485,train
155209,train
362191,train
409191,train
145320,train
108314,train
120409,train
396446,train
156560,train
356411,train
409785,train
164185,train
217992,train
328134,train
319554,train
146205,train
407926,train
137210,train
291125,train
200600,train
406316,train
134670,train
429072,train
439770,train
361294,train
135604,train
235724,train
273949,train
409724,train
429863,train
165036,train
366819,train
280922,train
350830,train
440220,train
356180,train
261349,train
202847,train
237641,train
425001,train
420333,train
329022,train
432275,train
205976,train
447593,train
266990,train
306833,train
312359,train
419675,train
111975,train
154085,train
242935,train
266831,train
208309,train
377036,train
166823,train
109618,train
174527,train
406349,train
381090,train
390907,train
118501,train
122613,train
152094,train
424201,train
383382,train
422564,train
411183,train
154906,train
114913,train
279999,train
429813,train
135394,train
297235,train
351599,train
270305,train
159372,train
250642,train
371133,train
360034,train
314693,train
404074,train
393792,train
299921,train
326382,train
170147,train
454095,train
113359,train
130030,train
247538,train
353775,train
104223,train
131669,train
205237,train
437453,train
384949,train
400865,train
361128,train
311864,train
330535,train
450211,train
189611,train
367200,train
268172,train
278989,train
136815,train
240806,train
357112,train
104375,train
372380,train
214625,train
379238,train
416784,train
324890,train
244951,train
403264,train
385758,train
342312,train
147757,train
266720,train
284033,train
134966,train
251451,train
194397,train
309778,train
169951,train
173813,train
395752,train
104805,train
102533,train
353854,train
285071,train
173921,train
447530,train
410082,train
251273,train
422595,train
410267,train
296989,train
438922,train
103527,train
328950,train
375470,train
127827,train
346748,train
317794,train
132988,train
104556,train
286060,train
146735,train
284048,train
137781,train
328485,train
395768,train
376757,train
324939,train
326159,train
289583,train
231187,train
401576,train
333426,train
168577,train
152925,train
262138,train
406804,train
340553,train
423312,train
298394,train
227813,train
301044,train
240885,train
156394,train
169205,train
218033,train
385082,train
423439,train
259396,train
155830,train
375011,train
120070,train
303668,train
377304,train
338442,train
328548,train
381560,train
363361,train
148580,train
114967,train
435831,train
184475,train
191007,train
298769,train
267482,train
199428,train
294611,train
119586,train
147142,train
209023,train
104596,train
360932,train
100353,train
203212,train
145558,train
264376,train
329940,train
381557,train
106209,train
101743,train
110176,train
344188,train
322391,train
286692,train
269957,train
220689,train
340266,train
132564,train
433671,train
426770,train
147158,train
446650,train
251856,train
115493,train
132946,train
179966,train
111299,train
241000,train
191734,train
151363,train
346751,train
261477,train
122331,train
297469,train
213118,train
437485,train
150012,train
152407,train
218861,train
276211,train
110802,train
272250,train
439453,train
237499,train
174283,train
247599,train
196499,train
346549,train
452561,train
203698,train
329329,train
398236,train
362156,train
195513,train
200578,train
342204,train
296019,train
386660,train
224454,train
192278,train
280065,train
318330,train
181176,train
112320,train
192775,train
171256,train
250210,train
439182,train
446373,train
363874,train
214615,train
411143,train
275348,train
206803,train
376525,train
122276,train
339580,train
127430,train
202813,train
412530,train
105381,train
433097,train
409843,train
221817,train
325568,train
387263,train
136987,train
180057,train
442773,train
274930,train
338687,train
190689,train
257242,train
110056,train
188916,train
416116,train
170997,train
410815,train
215555,train
380297,train
383564,train
450128,train
418755,train
382711,train
389522,train
125586,train
446992,train
202523,train
177432,train
311119,train
447461,train
400372,train
164487,train
276933,train
249643,train
107115,train
125279,train
144985,train
415379,train
237102,train
387178,train
357496,train
442036,train
282385,train
202843,train
167416,train
276981,train
267674,train
171753,train
340313,train
312645,train
291745,train
276712,train
129426,train
368028,train
394286,train
279317,train
329144,train
280979,train
397723,train
270306,train
424546,train
297483,train
236063,train
175805,train
232159,train
181664,train
385626,train
290676,train
270026,train
430218,train
270852,train
380890,train
221312,train
431589,train
254574,train
268844,train
102661,train
302313,train
222527,train
195419,train
193991,train
337524,train
436193,train
318870,train
224308,train
270031,train
365387,train
345682,train
120868,train
400353,train
434184,train
173619,train
167245,train
177157,train
246282,train
208487,train
145059,train
401382,train
138789,train
146288,train
105718,train
347140,train
412911,train
224377,train
281019,train
298899,train
211305,train
452050,train
175814,train
277039,train
453468,train
430321,train
204004,train
173664,train
105387,train
292134,train
391019,train
145206,train
381220,train
104926,train
300499,train
118227,train
234196,train
372089,train
263856,train
288644,train
153972,train
374333,train
157994,train
127005,train
284174,train
393435,train
438354,train
343596,train
144163,train
208006,train
371816,train
411345,train
401356,train
209003,train
405657,train
256729,train
275333,train
203970,train
154636,train
157056,train
404131,train
384253,train
427310,train
145051,train
139071,train
411633,train
400562,train
429822,train
262571,train
236828,train
344543,train
217304,train
302627,train
343162,train
251112,train
158826,train
270106,train
191959,train
344428,train
211274,train
439450,train
407762,train
140447,train
209702,train
388798,train
366559,train
207514,train
110079,train
373187,train
208183,train
371261,train
320055,train
216949,train
447465,train
131281,train
157842,train
170852,train
450852,train
368554,train
100035,train
220844,train
104573,train
110438,train
315552,train
342512,train
222539,train
213466,train
394184,train
341801,train
167807,train
417379,train
145767,train
436973,train
211745,train
200296,train
345394,train
278327,train
209350,train
412100,train
254288,train
235964,train
332590,train
412075,train
387414,train
350619,train
419922,train
334495,train
260477,train
229112,train
142592,train
322826,train
178535,train
356401,train
197027,train
102788,train
152489,train
172798,train
311321,train
147914,train
181030,train
414768,train
284103,train
438028,train
380457,train
385484,train
429621,train
261091,train
246279,train
333510,train
171979,train
393758,train
127519,train
298247,train
304646,train
152345,train
293633,train
281368,train
401632,train
207162,train
143725,train
315044,train
266898,train
271770,train
415854,train
291069,train
302136,train
304769,train
401505,train
381316,train
367936,train
294465,train
162178,train
413293,train
286396,train
393254,train
132105,train
223358,train
179170,train
221956,train
374947,train
375456,train
444349,train
167963,train
253737,train
325397,train
192884,train
218938,train
271688,train
131105,train
449094,train
446997,train
305184,train
352941,train
291885,train
405042,train
248638,train
320632,train
113734,train
336442,train
389910,train
121601,train
331366,train
222493,train
393786,train
256404,train
288543,train
364917,train
111235,train
304972,train
171401,train
150096,train
292635,train
151251,train
250152,train
130341,train
283536,train
306183,train
322401,train
387801,train
436522,train
131964,train
198355,train
162360,train
379533,train
357751,train
368673,train
124819,train
343443,train
179453,train
433589,train
380145,train
372469,train
357116,train
246133,train
396471,train
257521,train
452048,train
387625,train
218023,train
298097,train
291440,train
340497,train
450596,train
148992,train
208582,train
448167,train
300827,train
259730,train
297175,train
311836,train
441525,train
213229,train
170392,train
268336,train
364989,train
274406,train
138975,train
104305,train
152540,train
330352,train
310999,train
245790,train
265660,train
142116,train
430384,train
411870,train
363125,train
302703,train
222478,train
404967,train
434513,train
176149,train
233353,train
452041,train
151136,train
255841,train
129565,train
111678,train
201417,train
305527,train
236487,train
448748,train
179557,train
152278,train
326663,train
111690,train
298978,train
128468,train
183672,train
396405,train
370635,train
217978,train
186259,train
357426,train
389578,train
442812,train
409291,train
410077,train
233471,train
349475,train
155586,train
134970,train
432677,train
219612,train
250445,train
279350,train
229692,train
413738,train
153181,train
213785,train
333104,train
124985,train
233669,train
166598,train
281621,train
438053,train
146302,train
150992,train
374408,train
269951,train
339777,train
429326,train
412806,train
175322,train
143182,train
351517,train
186850,train
358329,train
316724,train
425798,train
213148,train
398253,train
154288,train
330669,train
181240,train
332490,train
319356,train
140533,train
171098,train
438752,train
170911,train
404546,train
194704,train
190604,train
172509,train
366029,train
265290,train
245601,train
434748,train
410980,train
390429,train
285790,train
319684,train
294968,train
293840,train
225221,train
166005,train
349196,train
182942,train
407421,train
109120,train
211905,train
298540,train
195994,train
338553,train
115593,train
337262,train
287811,train
267150,train
401325,train
240793,train
219022,train
373426,train
353969,train
335644,train
106412,train
307421,train
334309,train
317522,train
186648,train
269920,train
212673,train
398121,train
128843,train
297653,train
223322,train
110016,train
412724,train
341428,train
402214,train
306456,train
350806,train
259505,train
401252,train
434925,train
228483,train
435421,train
173524,train
360550,train
380480,train
315685,train
225561,train
357997,train
310246,train
214167,train
260679,train
273488,train
160909,train
226491,train
375414,train
238248,train
204527,train
268678,train
439316,train
149457,train
275134,train
406645,train
414676,train
231159,train
139689,train
199989,train
322604,train
367509,train
261466,train
233520,train
412350,train
168295,train
136932,train
345040,train
102639,train
108469,train
261940,train
232205,train
405477,train
262823,train
415304,train
331940,train
303695,train
314990,train
369280,train
133379,train
143394,train
245249,train
285178,train
390709,train
423101,train
360672,train
157427,train
348888,train
253574,train
234513,train
339157,train
148095,train
248305,train
307523,train
104780,train
424470,train
198889,train
307809,train
279311,train
151944,train
272610,train
437965,train
192326,train
227230,train
272144,train
353226,train
145672,train
453865,train
258675,train
402634,train
241049,train
410377,train
291121,train
190115,train
214091,train
271943,train
372937,train
139898,train
243708,train
262049,train
321381,train
374498,train
354769,train
391200,train
314642,train
334114,train
330054,train
222244,train
186361,train
338913,train
355748,train
258812,train
194862,train
456016,train
448169,train
223294,train
230914,train
183070,train
219186,train
365191,train
327688,train
315051,train
205885,train
336555,train
361448,train
269933,train
285917,train
360272,train
157326,train
341065,train
149075,train
359970,train
297634,train
262050,train
349503,train
189026,train
327841,train
326143,train
318379,train
419420,train
294343,train
239443,train
262355,train
138032,train
197148,train
271727,train
363614,train
199551,train
406184,train
114367,train
110972,train
322237,train
334221,train
183053,train
422453,train
392744,train
148581,train
319074,train
441360,train
308970,train
233365,train
428581,train
244591,train
216105,train
370995,train
350383,train
225372,train
378912,train
399298,train
427199,train
426162,train
281842,train
408942,train
118740,train
318198,train
326706,train
210694,train
197570,train
273348,train
137643,train
447097,train
301375,train
191077,train
346793,train
242568,train
436791,train
249418,train
305552,train
178991,train
112205,train
371563,train
141960,train
239157,train
259095,train
282302,train
151089,train
236425,train
242836,train
251059,train
160664,train
127422,train
350317,train
385283,train
187096,train
187934,train
445562,train
434401,train
112288,train
311790,train
288918,train
310095,train
401390,train
199874,train
417491,train
422429,train
101538,train
143891,train
429916,train
165506,train
127944,train
418956,train
239228,train
169428,train
390799,train
249992,train
176877,train
437577,train
345549,train
347994,train
266682,train
219921,train
225885,train
148114,train
318895,train
190626,train
206085,train
327059,train
401861,train
339183,train
247637,train
366052,train
257037,train
179369,train
350687,train
342093,train
345689,train
248594,train
432267,train
348515,train
433974,train
322149,train
230019,train
363172,train
380683,train
162634,train
282996,train
183227,train
274223,train
392533,train
322084,train
211319,train
255928,train
391175,train
256376,train
134426,train
168853,train
381628,train
438753,train
324699,train
378706,train
314845,train
405548,train
449694,train
440357,train
339742,train
271826,train
124111,train
391332,train
428950,train
212267,train
195986,train
183588,train
430878,train
330741,train
237099,train
165962,train
381140,train
238242,train
232334,train
296610,train
236178,train
198867,train
161387,train
264158,train
360797,train
364137,train
403693,train
222900,train
410353,train
103849,train
165130,train
446423,train
203016,train
331429,train
394609,train
185351,train
364164,train
191974,train
208786,train
378518,train
382722,train
352499,train
244065,train
420899,train
245897,train
260943,train
400929,train
245145,train
166471,train
449236,train
340871,train
376212,train
325101,train
338921,train
300950,train
446038,train
259918,train
134261,train
185355,train
250345,train
346845,train
184227,train
178852,train
197759,train
215938,train
448648,train
305197,train
277273,train
247877,train
334022,train
291527,train
166999,train
309641,train
297671,train
106195,train
190921,train
362888,train
237083,train
260064,train
348612,train
204306,train
120634,train
339212,train
428036,train
383048,train
172581,train
326429,train
158405,train
207313,train
210161,train
203844,train
423867,train
289931,train
438045,train
168185,train
353477,train
362440,train
360734,train
384150,train
135317,train
159092,train
326533,train
278786,train
175586,train
138758,train
381271,train
198499,train
313195,train
222980,train
361197,train
371783,train
322621,train
444495,train
134431,train
427019,train
396126,train
170091,train
191031,train
415998,train
307261,train
247361,train
324424,train
153718,train
325643,train
418780,train
153544,train
104790,train
156524,train
378281,train
139369,train
336609,train
298854,train
453044,train
241150,train
179684,train
123273,train
119432,train
185666,train
137179,train
448520,train
121004,train
374571,train
368373,train
441442,train
444035,train
101385,train
198504,train
310642,train
446773,train
432319,train
141616,train
446177,train
423597,train
320641,train
231895,train
313690,train
286054,train
267447,train
345080,train
404262,train
299538,train
356190,train
395980,train
438070,train
328405,train
140012,train
153841,train
122053,train
359937,train
172319,train
287891,train
191472,train
108569,train
311736,train
440125,train
111236,train
363430,train
255735,train
190842,train
264154,train
274660,train
202935,train
367897,train
253741,train
312882,train
109473,train
114031,train
334517,train
370516,train
450637,train
389921,train
119133,train
225940,train
260740,train
452286,train
376368,train
149380,train
449602,train
171548,train
124508,train
374046,train
122759,train
338187,train
280489,train
289459,train
322745,train
406746,train
163917,train
159376,train
411204,train
400162,train
181587,train
336130,train
174075,train
277665,train
219029,train
333241,train
309194,train
244655,train
390643,train
365985,train
148259,train
166174,train
448717,train
354030,train
411361,train
219876,train
357505,train
175471,train
338315,train
446870,train
134979,train
253222,train
285141,train
102143,train
255763,train
238118,train
404890,train
417083,train
132355,train
343008,train
152060,train
334541,train
418099,train
124750,train
255254,train
394046,train
262477,train
280704,train
108531,train
372533,train
329800,train
314855,train
273592,train
300254,train
377670,train
223234,train
156544,train
238682,train
401555,train
106472,train
107914,train
407464,train
152672,train
144214,train
223118,train
323284,train
259596,train
309873,train
219791,train
119141,train
161067,train
142450,train
289756,train
273397,train
172201,train
437048,train
358779,train
200507,train
306954,train
397354,train
241332,train
302148,train
427103,train
387144,train
387866,train
213696,train
342909,train
132511,train
278056,train
105070,train
270654,train
300027,train
393574,train
158302,train
322386,train
271510,train
284372,train
160482,train
373150,train
213213,train
127542,train
338300,train
440579,train
288248,train
324308,train
363229,train
310460,train
274997,train
402537,train
219251,train
104783,train
128820,train
447433,train
339251,train
241755,train
121338,train
217747,train
206003,train
253548,train
318412,train
440083,train
222857,train
136560,train
417675,train
107676,train
279724,train
298160,train
430326,train
195069,train
275295,train
150792,train
232603,train
323435,train
355891,train
123978,train
146753,train
413513,train
377255,train
250518,train
305528,train
228484,train
101411,train
445699,train
171249,train
340228,train
319077,train
286176,train
243293,train
230081,train
365656,train
366829,train
409546,train
336303,train
356731,train
159728,train
232465,train
394801,train
139117,train
284184,train
398593,train
131608,train
176351,train
346745,train
304547,train
421298,train
218146,train
315735,train
207738,train
264697,train
219255,train
335746,train
105810,train
102829,train
233587,train
399532,train
365803,train
156788,train
222554,train
419607,train
120543,train
339909,train
108102,train
221539,train
285703,train
176724,train
154204,train
313101,train
127732,train
253192,train
259104,train
412161,train
374726,train
420781,train
231779,train
138839,train
128674,train
262467,train
227434,train
267122,train
114247,train
346499,train
214867,train
279158,train
221379,train
142997,train
292845,train
152049,train
308673,train
389028,train
344063,train
223418,train
312401,train
421408,train
231416,train
176607,train
427306,train
134642,train
333450,train
396645,train
103285,train
222292,train
454102,train
252922,train
105255,train
304787,train
311664,train
256387,train
332134,train
409420,train
377561,train
289247,train
336913,train
156836,train
241069,train
108488,train
174708,train
282168,train
229878,train
107985,train
150435,train
236603,train
440365,train
266456,train
402549,train
151221,train
312320,train
150278,train
174578,train
152581,train
352902,train
424282,train
376875,train
228445,train
244178,train
112864,train
163309,train
412085,train
173364,train
379797,train
360952,train
437204,train
335886,train
411120,train
328692,train
114660,train
218110,train
114336,train
338245,train
191336,train
173659,train
429906,train
297041,train
303072,train
149040,train
183745,train
435581,train
442298,train
388544,train
140709,train
329123,train
290949,train
234870,train
127890,train
308418,train
105898,train
349037,train
233306,train
245773,train
201119,train
364408,train
260800,train
374423,train
249083,train
140796,train
175994,train
343824,train
124477,train
401957,train
147332,train
405524,train
362116,train
217279,train
300928,train
414993,train
157074,train
334683,train
235667,train
292943,train
154699,train
100004,train
297024,train
293490,train
411580,train
164355,train
152079,train
152117,train
444958,train
221650,train
111310,train
112536,train
128027,train
396636,train
173811,train
139124,train
240333,train
218383,train
398464,train
444003,train
221115,train
120880,train
274053,train
337799,train
343733,train
105238,train
230822,train
248083,train
222731,train
373349,train
160024,train
237730,train
370492,train
444863,train
244127,train
120193,train
403228,train
244334,train
313386,train
138140,train
427648,train
210861,train
419770,train
256673,train
274812,train
324244,train
454219,train
370291,train
166655,train
382523,train
138759,train
196419,train
367805,train
366430,train
406787,train
438397,train
121118,train
120749,train
351410,train
449731,train
198213,train
156821,train
185933,train
203592,train
333525,train
404683,train
185786,train
440174,train
410816,train
377883,train
181749,train
143460,train
148719,train
243388,train
396679,train
338163,train
323096,train
323421,train
356987,train
163730,train
162814,train
338040,train
304681,train
105046,train
200230,train
266042,train
385257,train
360964,train
182068,train
272386,train
354166,train
341870,train
172065,train
214755,train
400231,train
190371,train
259701,train
174937,train
449891,train
271957,train
109145,train
191475,train
442999,train
391251,train
251402,train
291836,train
263819,train
360523,train
172625,train
151596,train
113436,train
209442,train
143816,train
402443,train
276561,train
398986,train
219459,train
274651,train
353648,train
410614,train
284731,train
357693,train
213192,train
123960,train
138847,train
172882,train
222374,train
192376,train
455331,train
114825,train
274653,train
382975,train
202050,train
389045,train
297395,train
444388,train
300907,train
108309,train
171372,train
121716,train
375774,train
105952,train
379361,train
231113,train
242507,train
272625,train
306688,train
182853,train
240367,train
294247,train
392053,train
238058,train
348717,train
184126,train
455918,train
403142,train
226097,train
269766,train
403711,train
340873,train
140348,train
303170,train
192781,train
196330,train
343624,train
248668,train
284773,train
102396,train
278659,train
200717,train
231443,train
276754,train
200508,train
125431,train
307637,train
181741,train
324548,train
116382,train
337075,train
392130,train
375536,train
278165,train
177949,train
153503,train
297092,train
242017,train
168029,train
373588,train
188973,train
368158,train
427086,train
403782,train
190770,train
359667,train
418220,train
113755,train
250881,train
149468,train
253489,train
386161,train
142318,train
275044,train
147701,train
163533,train
102514,train
430461,train
324574,train
181580,train
413980,train
364187,train
362273,train
335200,train
452769,train
232417,train
215307,train
310942,train
282035,train
398398,train
106858,train
191550,train
281942,train
387874,train
201983,train
381741,train
120762,train
361081,train
316017,train
219260,train
322661,train
398891,train
154278,train
257009,train
220550,train
353437,train
156164,train
135379,train
386512,train
145831,train
250256,train
142514,train
448978,train
321860,train
179243,train
115808,train
241923,train
369768,train
264987,train
430327,train
221820,train
138010,train
111071,train
380349,train
122607,train
116096,train
442048,train
231046,train
351416,train
323445,train
157233,train
102528,train
126118,train
381986,train
358613,train
365537,train
204103,train
153816,train
210282,train
150180,train
350194,train
169186,train
270150,train
384568,train
321458,train
394181,train
333665,train
260296,train
172768,train
338731,train
131835,train
203846,train
304699,train
280257,train
321194,train
194398,train
136891,train
305482,train
167803,train
387683,train
157928,train
391325,train
364369,train
212297,train
329639,train
299529,train
232694,train
176389,train
377913,train
303119,train
455529,train
268222,train
200560,train
222091,train
221302,train
299916,train
340800,train
246225,train
425717,train
134977,train
339287,train
306226,train
283241,train
130077,train
301308,train
323130,train
203085,train
359139,train
414723,train
445063,train
284689,train
408614,train
429009,train
351476,train
311652,train
110410,train
148073,train
184128,train
297278,train
273827,train
347768,train
121980,train
228687,train
176954,train
362717,train
339630,train
255244,train
333858,train
425564,train
386035,train
421417,train
269391,train
191591,train
335323,train
141944,train
158163,train
267163,train
150274,train
306207,train
410563,train
187808,train
277568,train
